f5	x	y	descape240	rghasp240	rghsq	elksum240	elksq	slope240	slopesq	forest240	elev240	edgeden240	road240
1	522226.4802	4979489	0	1.089141	1.186228	3102.4	9.62E+06	15.40625	237.3525	64	2153.516	0	0
1	522466.4802	4979489	0.46875	1.057251	1.11778	2783.091	7.75E+06	17.79688	316.7288	63	2089.766	0	0
1	522706.4802	4979489	24.19294	1.068411	1.141502	3350.557	1.12E+07	11.625	135.1406	38	2043.156	0.001993704	0
1	522946.4802	4979489	122.5311	0.888535	0.7894944	2030.669	4.12E+06	6.140625	37.70728	0	2011.641	0.004062586	0
1	523186.4802	4979489	67.84669	0.9295551	0.8640726	1990.06	3.96E+06	6.984375	48.78149	0	1992.5	0.002008976	0
1	523426.4802	4979489	204.0012	0.8982287	0.8068148	4591.091	2.11E+07	10.3125	106.3477	0	1943.328	0	0
1	523666.4802	4979489	403.9321	0.8125516	0.6602401	5775.713	3.34E+07	6.625	43.89063	0	1917.344	0	0
1	523906.4802	4979489	529.058	0.8996475	0.8093657	4814.857	2.32E+07	8.65625	74.93066	0	1883.313	0	0
1	524146.4802	4979489	460.5214	0.8639278	0.7463712	4166.007	1.74E+07	6.359375	40.44165	0	1853.438	0	0
1	524386.4802	4979489	451.4462	0.8128726	0.660762	3602.754	1.30E+07	4.0625	16.50391	0	1831.938	0	0
1	524626.4802	4979489	382.7614	0.6874304	0.4725605	3286.494	1.08E+07	2.71875	7.391602	0	1821.75	0	0
1	524866.4802	4979489	155.2541	0.8415881	0.7082705	2638.936	6.96E+06	5.21875	27.23535	0	1809.859	0	0
1	525106.4802	4979489	41.72483	0.8203282	0.6729384	1629.949	2.66E+06	10.40625	108.29	25	1777.125	0.005234371	0
1	525346.4802	4979489	72.24992	0.8723419	0.7609804	1750.276	3.06E+06	12.8125	164.1602	0	1783.969	0.006118994	0
1	525586.4802	4979489	16.38629	1.175406	1.38158	2074.069	4.30E+06	19.64063	385.7542	5	1851.641	0.002039726	0
1	525826.4802	4979489	1.40625	1.274048	1.623199	1728.386	2.99E+06	27.29688	745.1194	7	1935.281	0.006468564	0
1	526066.4802	4979489	0.46875	1.228834	1.510034	1828.042	3.34E+06	29.0625	844.6289	26	2043.938	0.01061832	0
1	526306.4802	4979489	3.944163	1.259916	1.587389	1994.155	3.98E+06	34.76563	1208.649	56	2181.125	0.007846078	0
1	526546.4802	4979489	28.61203	0.9888313	0.9777873	12918	1.67E+08	11.3125	127.9727	35	2309.422	0.006898888	0
1	526786.4802	4979489	88.07153	0.5880455	0.3457976	18132.76	3.29E+08	4.59375	21.10254	8	2310.109	0.004473405	0
1	527026.4802	4979489	77.65318	0.717421	0.5146929	13877.3	1.93E+08	4.703125	22.11938	11	2310.406	0.003681903	0
1	527266.4802	4979489	0.46875	0.8506196	0.7235537	4563.664	2.08E+07	5.96875	35.62598	63	2321.5	0.003393441	0
1	527506.4802	4979489	0	0.9129445	0.8334677	3438.97	1.18E+07	7.890625	62.26196	64	2320.922	0	0
1	527746.4802	4979489	3.75	0.8655801	0.7492289	5359.372	2.87E+07	6.296875	39.65063	58	2347.016	2.22E-05	0
1	527986.4802	4979489	75.4895	0.9275503	0.8603496	12904.83	1.67E+08	5.59375	31.29004	12	2350.656	0.003821867	0
1	528226.4802	4979489	85.54008	0.9335107	0.8714421	14021.28	1.97E+08	7.109375	50.54321	10	2339.172	0.004904639	0
1	528466.4802	4979489	46.30193	0.8894396	0.7911029	11820.34	1.40E+08	8.609375	74.12134	25	2321.172	0.004936423	0
1	528706.4802	4979489	44.29646	0.9174726	0.841756	13570.5	1.84E+08	9.15625	83.83691	17	2304.797	0.005446385	0
1	528946.4802	4979489	43.62682	0.9241873	0.8541222	11543.87	1.33E+08	11.10938	123.4182	18	2271.344	0.005463907	0
1	529186.4802	4979489	37.15844	0.8784078	0.7716003	10401.49	1.08E+08	8.234375	67.80493	22	2247.641	0.006104166	0
1	529426.4802	4979489	36.52165	0.8919899	0.7956461	10192.05	1.04E+08	7.703125	59.33813	26	2250.422	0.009251674	0
1	529666.4802	4979489	62.76705	1.004297	1.008612	10338.44	1.07E+08	8.625	74.39063	17	2251.578	0.005451285	0
1	529906.4802	4979489	30.84545	1.041532	1.084789	8719.943	7.60E+07	9.109375	82.98071	32	2248.797	0.006632833	0
1	530146.4802	4979489	49.19801	0.9040028	0.817221	10314.91	1.06E+08	9.140625	83.55103	19	2224.453	0.007245556	0
1	530386.4802	4979489	40.12016	0.9658248	0.9328175	9541.409	9.10E+07	12.89063	166.1682	25	2181.75	0.005366344	0
1	530626.4802	4979489	57.49174	0.9033989	0.8161295	8732.974	7.63E+07	12.59375	158.6025	11	2137.609	0.006517384	0
1	530866.4802	4979489	83.02393	0.5875763	0.345246	9852.952	9.71E+07	9.984375	99.68774	3	2096.953	0.004903228	0
1	531106.4802	4979489	67.26112	0.7161301	0.5128424	9915.129	9.83E+07	7.140625	50.98853	4	2065.688	0.004232999	0
1	531346.4802	4979489	129.5143	0.7743332	0.599592	9816.752	9.64E+07	2.96875	8.813477	0	2054.609	0.00343992	0
1	531586.4802	4979489	69.78806	0.9436535	0.8904819	8686.092	7.54E+07	6.953125	48.34595	6	2046.625	0.005285627	0
1	531826.4802	4979489	99.02254	0.8021641	0.6434673	8309.081	6.90E+07	6.265625	39.25806	8	2022.406	0.003296615	0
1	532066.4802	4979489	179.4336	0.8471893	0.7177297	8902.579	7.93E+07	4.15625	17.27441	0	2004.141	0.000201106	0
1	532306.4802	4979489	252.1417	0.9883913	0.9769173	6722.153	4.52E+07	13.21875	174.7354	0	1980.734	0	0
1	532546.4802	4979489	363.3888	0.9729615	0.9466541	9494.47	9.01E+07	9.03125	81.56348	0	2015.25	0	0
1	532786.4802	4979489	371.3276	0.9194639	0.8454138	10297.78	1.06E+08	6.484375	42.04712	0	2028.094	0	0
1	533026.4802	4979489	315.9302	0.8584995	0.7370213	11562.43	1.34E+08	7.296875	53.24438	0	2053.813	0	0
1	533266.4802	4979489	329.3752	0.7831448	0.6133158	12065.87	1.46E+08	5.25	27.5625	0	2075.047	0	0
1	533506.4802	4979489	274.468	0.8852595	0.7836844	11586.69	1.34E+08	5.453125	29.73657	0	2083.766	0.001314996	0
1	533746.4802	4979489	154.4671	1.004207	1.008432	9663.365	9.34E+07	9.828125	96.59204	0	2105.094	0.003241991	0
1	533986.4802	4979489	37.72287	1.039345	1.080239	6358.021	4.04E+07	12.25	150.0625	18	2129.922	0.005202083	0
1	534226.4802	4979489	0	0.9440306	0.8911939	2174.835	4.73E+06	20.40625	416.415	64	2121.531	0.005596507	0
1	534466.4802	4979489	0.9375	0.7132027	0.5086581	2164.678	4.69E+06	14.82813	219.8733	62	2071.594	0.001717932	0
1	534706.4802	4979489	31.6076	0.8971961	0.8049608	3991.26	1.59E+07	7.09375	50.32129	27	2048.891	0.002451986	0
1	534946.4802	4979489	40.73288	0.7559424	0.5714489	3804.61	1.45E+07	2.171875	4.717041	24	2056.531	0.003557329	0
1	535186.4802	4979489	0	0.8510664	0.7243139	1775.585	3.15E+06	3.1875	10.16016	64	2059.203	0.00218506	0
1	535426.4802	4979489	0	0.8907462	0.7934288	1593.669	2.54E+06	9.046875	81.84595	64	2047.547	0	0
1	535666.4802	4979489	0	0.8822378	0.7783435	1646.483	2.71E+06	17.60938	310.0901	64	2025.984	0	0
1	535906.4802	4979489	0	0.9135439	0.8345624	1605.491	2.58E+06	15.09375	227.8213	64	1999.625	0.002401615	0
1	536146.4802	4979489	2.34375	1.08046	1.167393	2341.052	5.48E+06	17.625	310.6406	60	1986.563	0.004157041	0
1	536386.4802	4979489	64.49995	1.082527	1.171866	7080.209	5.01E+07	15.71875	247.0791	15	2064.063	0.004541803	0
1	536626.4802	4979489	135.85	0.8710197	0.7586753	11390.26	1.30E+08	4.25	18.0625	0	2095.75	0.006884708	0
1	536866.4802	4979489	196.6057	0.8069414	0.6511545	12144.51	1.47E+08	4.84375	23.46191	0	2105.563	0.006763797	0
1	537106.4802	4979489	170.7092	0.8940935	0.7994032	13051.86	1.70E+08	2.890625	8.355713	0	2105.109	0.005039372	0
1	537346.4802	4979489	201.1277	0.8367389	0.7001321	12822.54	1.64E+08	3	9	0	2111.781	0.004092436	0
1	537586.4802	4979489	133.3306	0.792861	0.6286286	11695.19	1.37E+08	3.65625	13.36816	1	2106.844	0.005355193	0
1	537826.4802	4979489	165.9426	0.8862653	0.7854661	10406.54	1.08E+08	4.3125	18.59766	0	2107.578	0.00563859	0
1	538066.4802	4979489	83.23346	1.022625	1.045762	8084.507	6.54E+07	11.14063	124.1135	11	2120.813	0.004008336	0
1	538306.4802	4979489	6.5625	1.043267	1.088407	4605.552	2.12E+07	19.5625	382.6914	51	2080.953	0.006815956	0
1	538546.4802	4979489	11.47439	0.9697939	0.9405003	3011.615	9.07E+06	18.82813	354.4983	45	2026.484	0.01036676	0
1	538786.4802	4979489	61.01581	1.076571	1.159006	4996.818	2.50E+07	13.3125	177.2227	15	2015.75	0.008440303	0
1	539026.4802	4979489	114.4473	0.9632363	0.9278243	5603.728	3.14E+07	5.921875	35.0686	0	2021.578	0.003019376	0
1	539266.4802	4979489	21.4288	0.796114	0.6337975	3662.995	1.34E+07	10.10938	102.1995	32	1989.406	0.005254398	0
1	539506.4802	4979489	17.32379	0.7136741	0.5093307	3509.209	1.23E+07	2.109375	4.449463	39	1969.453	0.008678546	0
1	539746.4802	4979489	20.76897	0.7425938	0.5514456	4132.379	1.71E+07	1.71875	2.954102	37	1968.375	0.008484079	0
1	539986.4802	4979489	51.49474	0.7695245	0.592168	4650.836	2.16E+07	4.4375	19.69141	21	1973.781	0.005519074	0
1	540226.4802	4979489	60.42887	0.8349542	0.6971485	4267.871	1.82E+07	9.171875	84.12329	17	1984.875	0.005998184	0
1	540466.4802	4979489	60.93165	0.9751729	0.9509621	3823.391	1.46E+07	8.203125	67.29126	13	1993.719	0.005460232	0
1	540706.4802	4979489	4.881662	1.050388	1.103316	1543.517	2.38E+06	23.95313	573.7522	55	1931.25	0.00555388	0
1	540946.4802	4979489	101.1217	1.008369	1.016809	2326.337	5.41E+06	9.71875	94.4541	4	1865.203	0.003880454	0
1	541186.4802	4979489	38.96719	1.073808	1.153064	1854.528	3.44E+06	13.45313	180.9866	26	1829.719	0.001941848	0
1	541426.4802	4979489	12.02357	1.162776	1.352048	1439.742	2.07E+06	18.32813	335.9202	46	1829.609	0.007190022	0
1	541666.4802	4979489	6.5625	1.349468	1.821064	406.8878	1.66E+05	33.04688	1092.096	22	1777.969	0.007018373	0
1	541906.4802	4979489	72.20876	1.011788	1.023716	2187.363	4.78E+06	17.09375	292.1963	0	1814.828	0.002287705	0
1	542146.4802	4979489	234.1142	0.8963541	0.8034508	3027.048	9.16E+06	6.546875	42.86157	0	1827	0	0
1	542386.4802	4979489	184.0362	0.8767825	0.7687475	2675.014	7.16E+06	8.828125	77.93579	0	1805.875	0.001551001	0
1	542626.4802	4979489	231.9497	0.7986507	0.637843	2540.337	6.45E+06	3.015625	9.093994	0	1790.672	0.001657864	0
1	542866.4802	4979489	133.9711	0.8026513	0.6442491	2640.915	6.97E+06	2.109375	4.449463	2	1795.5	0.000247536	0
1	543106.4802	4979489	133.2601	0.7955123	0.6328399	2695.212	7.26E+06	3.140625	9.863525	2	1799.359	0.001326291	0
1	543346.4802	4979489	289.5016	0.756488	0.572274	2775.403	7.70E+06	3.15625	9.961914	0	1806.922	0.000663147	0
1	543586.4802	4979489	184.7201	0.7703372	0.5934194	3200.953	1.02E+07	8.734375	76.28931	0	1830.844	0	0
1	543826.4802	4979489	148.6086	0.9502649	0.9030035	3736.114	1.40E+07	7.46875	55.78223	0	1858.625	0	0
1	544066.4802	4979489	93.1888	1.022923	1.046372	3555.419	1.26E+07	11.92188	142.1311	8	1861.953	0.000276214	0
1	544306.4802	4979489	178.8672	0.8840539	0.7815514	4206.93	1.77E+07	11.89063	141.387	0	1877.672	0.000868923	0
1	544546.4802	4979489	194.2005	0.9131735	0.8338858	5009.071	2.51E+07	10.35938	107.3167	0	1909.547	0	0
1	544786.4802	4979489	150.8626	0.9836925	0.967651	5544.58	3.07E+07	11.875	141.0156	0	1932.016	0	0
1	545026.4802	4979489	241.5043	0.9474003	0.8975674	6457.144	4.17E+07	8.4375	71.19141	0	1959.469	0	0
1	545266.4802	4979489	197.1758	0.8177038	0.6686396	6418.644	4.12E+07	5.28125	27.8916	0	1972.344	0	0
1	545506.4802	4979489	169.8935	0.8157754	0.6654895	6167.231	3.80E+07	7.125	50.76563	0	1980.969	0	0
1	545746.4802	4979489	178.7215	0.9005635	0.8110146	6412.929	4.11E+07	11.23438	126.2112	0	1996.156	0	0
1	545986.4802	4979489	205.6123	0.8910807	0.7940249	7088.785	5.03E+07	13.9375	194.2539	0	2012.609	0	0
1	546226.4802	4979489	291.4571	0.9613798	0.9242511	7683.157	5.90E+07	18.0625	326.2539	0	2036.281	0	0
1	546466.4802	4979489	214.0182	0.9346421	0.8735559	8507.729	7.24E+07	15.82813	250.5295	0	2054.063	0	0
1	546706.4802	4979489	108.0944	0.960246	0.9220724	8120.618	6.59E+07	12.35938	152.7542	4	2070.219	0	0
1	546946.4802	4979489	30.3367	0.9508037	0.9040276	6308.062	3.98E+07	14.0625	197.7539	32	2096.703	0.003400111	0
1	547186.4802	4979489	12.57582	1.023	1.046528	8171.175	6.68E+07	14.0625	197.7539	43	2140.25	0.009760986	0
1	547426.4802	4979489	73.58227	0.9858387	0.971878	10138.37	1.03E+08	9.171875	84.12329	6	2178.594	0.01016416	0
1	547666.4802	4979489	19.19571	1.03222	1.065478	6965.016	4.85E+07	13.09375	171.4463	39	2219.219	0.009412518	0
1	547906.4802	4979489	0	0.9648595	0.9309538	4616.702	2.13E+07	12	144	64	2255.547	0.006167431	0
1	548146.4802	4979489	0	1.051619	1.105902	3688.655	1.36E+07	20.9375	438.3789	64	2317.813	0.000189904	0
1	548386.4802	4979489	0	1.156153	1.336691	3510.596	1.23E+07	24.60938	605.6213	64	2404.844	0	0
1	548626.4802	4979489	0	1.007233	1.014519	4245.297	1.80E+07	21.54688	464.2678	64	2434.563	0	0
1	548866.4802	4979489	0	1.065369	1.135011	4799.721	2.30E+07	19.875	395.0156	64	2499.922	0	0
1	549106.4802	4979489	0	0.9451396	0.893289	5828.736	3.40E+07	11.4375	130.8164	64	2550.813	0	0
1	549346.4802	4979489	0	0.9582929	0.9183253	6322.916	4.00E+07	5.328125	28.38892	64	2567.125	0	0
1	549586.4802	4979489	0	0.968759	0.938494	5295.382	2.80E+07	6.53125	42.65723	64	2565.516	0	0
1	549826.4802	4979489	0	0.9609308	0.9233879	4036.062	1.63E+07	5.578125	31.11548	64	2542.188	0	0
1	550066.4802	4979489	0	1.054084	1.111092	3022.512	9.14E+06	14.04688	197.3147	64	2509.969	0	0
1	550306.4802	4979489	0	1.068988	1.142735	3188.344	1.02E+07	12.45313	155.0803	64	2475.969	0	0
1	550546.4802	4979489	0	1.005332	1.010692	3450.497	1.19E+07	7.40625	54.85254	64	2494.359	0	0
1	550786.4802	4979489	0	0.8388223	0.7036229	3442.04	1.18E+07	8.546875	73.04907	64	2497.391	0	0
1	551026.4802	4979489	0	0.8692327	0.7555654	3501.967	1.23E+07	9.734375	94.75806	64	2493.188	0	0
1	551266.4802	4979489	0	0.8812882	0.7766688	3523.874	1.24E+07	7.609375	57.90259	64	2499.5	0	0
1	551506.4802	4979489	0	0.8542745	0.7297848	3422.025	1.17E+07	8.125	66.01563	64	2485.469	0	0
1	551746.4802	4979489	0	0.8656115	0.7492833	3504.726	1.23E+07	11.53125	132.9697	64	2453.563	0	0
1	551986.4802	4979489	0	0.9774044	0.9553193	6508.935	4.24E+07	7.65625	58.61816	64	2446.375	0	0
1	552226.4802	4979489	0	0.8025795	0.6441338	6775.167	4.59E+07	6.9375	48.12891	64	2447.5	0	0
1	552466.4802	4979489	0	0.8021215	0.6433989	4951.221	2.45E+07	5.09375	25.94629	64	2418.516	0	0
1	552706.4802	4979489	0	0.8211813	0.6743387	3541.801	1.25E+07	5.046875	25.47095	64	2404.594	0	0
1	552946.4802	4979489	0	0.8893992	0.791031	3283.578	1.08E+07	8.734375	76.28931	64	2378.953	0	0
1	553186.4802	4979489	0	0.9834478	0.9671697	2958.634	8.75E+06	11.5625	133.6914	64	2346.484	0	0
1	553426.4802	4979489	0	1.07498	1.155581	2555.198	6.53E+06	13.78125	189.9229	64	2296.031	0	0
1	553666.4802	4979489	0	1.113178	1.239165	2512.242	6.31E+06	19.64063	385.7542	64	2250.469	0	0
1	553906.4802	4979489	0	1.24162	1.541619	1133.685	1.29E+06	25.60938	655.8401	64	2185.203	0	0
1	554146.4802	4979489	0	0.9815868	0.9635125	1589.076	2.53E+06	14.70313	216.1819	64	2094.531	0	0
1	554386.4802	4979489	0	0.9868759	0.973924	1041.044	1.08E+06	16.1875	262.0352	64	2035.594	0	0
1	554626.4802	4979489	0	1.068027	1.140682	1615.551	2.61E+06	21.32813	454.8889	64	2052.359	0	0
1	554866.4802	4979489	0	1.038975	1.079469	2806.757	7.88E+06	20.32813	413.2327	64	2144.359	0	0
1	555106.4802	4979489	0	1.078691	1.163574	3152.084	9.94E+06	20.76563	431.2112	64	2228.219	0	0
1	555346.4802	4979489	0	1.043826	1.089573	3531.08	1.25E+07	9.046875	81.84595	64	2267.281	0	0
1	555586.4802	4979489	0	0.7173267	0.5145576	3233.017	1.05E+07	4.578125	20.95923	64	2246.875	0	0
1	555826.4802	4979489	0	0.8808145	0.7758341	3528.036	1.24E+07	8.75	76.5625	64	2227.109	0	0
1	556066.4802	4979489	0	0.8370645	0.700677	3704.182	1.37E+07	10.1875	103.7852	64	2199.109	0	0
1	556306.4802	4979489	0	0.9616424	0.9247562	3327.095	1.11E+07	12.1875	148.5352	64	2164.688	0.000626998	0
1	556546.4802	4979489	9.763325	0.9642758	0.9298277	5232.757	2.74E+07	17	289	48	2144.469	0.005397985	0
1	556786.4802	4979489	150.1467	0.849533	0.7217063	10586.63	1.12E+08	12.10938	146.637	0	2116.125	0.005215228	0
1	557026.4802	4979489	109.5915	0.9428632	0.8889911	11167.76	1.25E+08	13.15625	173.0869	0	2100.656	0.002199729	0
1	557266.4802	4979489	45.80593	1.010803	1.021722	9357.463	8.76E+07	15.5	240.25	0	2084.625	0.001341011	0
1	557506.4802	4979489	61.86993	1.094363	1.19763	6105.567	3.73E+07	18.375	337.6406	10	2039.875	0.003762355	0
1	557746.4802	4979489	31.51999	1.026562	1.053831	3932.867	1.55E+07	16.59375	275.3525	27	2039.75	0.01274015	0
1	557986.4802	4979489	4.881662	1.146078	1.313495	2269.906	5.15E+06	20.79688	432.51	55	2088.172	0.0121842	0
1	510946.4802	4979249	26.76233	1.013681	1.027549	12210.49	1.49E+08	8.171875	66.77954	23	2741.141	0.0109726	0
1	511186.4802	4979249	14.12296	0.9634339	0.9282049	10622.44	1.13E+08	7.09375	50.32129	45	2724.484	0.009843402	0
1	511426.4802	4979249	3.475413	0.9677442	0.9365289	7769.598	6.04E+07	9.0625	82.12891	57	2701.063	0.00671063	0
1	511666.4802	4979249	0	0.9672055	0.9354864	5550.812	3.08E+07	10.46875	109.5947	64	2703.359	0.007396485	0
1	511906.4802	4979249	0	0.929692	0.8643271	4829.383	2.33E+07	9.40625	88.47754	64	2720.219	0.003464411	0
1	512146.4802	4979249	0	0.8003682	0.6405892	3917.007	1.53E+07	15.29688	233.9944	64	2736.969	0	0
1	512386.4802	4979249	6.287912	0.8523101	0.7264324	4515.687	2.04E+07	13.10938	171.8557	53	2772.516	0.000390402	0
1	512626.4802	4979249	0.9375	0.8602213	0.7399808	5296.215	2.80E+07	6.375	40.64063	62	2776.234	0.001432532	0
1	512866.4802	4979249	9.375	0.8614404	0.7420795	5847.069	3.42E+07	6.59375	43.47754	50	2782.328	0.001086045	0
1	513106.4802	4979249	17.93343	0.9658248	0.9328175	4706.778	2.22E+07	14.39063	207.0901	41	2766.953	0.002201505	0
1	513346.4802	4979249	19.50053	0.9153062	0.8377855	6058.513	3.67E+07	17.28125	298.6416	37	2683.797	0.007025699	0
1	513586.4802	4979249	0	0.9129423	0.8334636	6443.612	4.15E+07	4.765625	22.71118	64	2648.469	0.00526347	0
1	513826.4802	4979249	0	0.9458468	0.8946261	5511.159	3.04E+07	8.9375	79.87891	64	2631.328	0	0
1	514066.4802	4979249	0	0.8612069	0.7416773	5924.597	3.51E+07	9.421875	88.77173	64	2597.234	0	0
1	514306.4802	4979249	0	0.9424726	0.8882546	6381.049	4.07E+07	7.546875	56.95532	64	2569.484	0	0
1	514546.4802	4979249	0	0.9504625	0.9033789	6536.857	4.27E+07	9.21875	84.98535	64	2543.969	0	0
1	514786.4802	4979249	0	0.98125	0.9628515	6766.61	4.58E+07	7.234375	52.33618	64	2525.797	0	0
1	515026.4802	4979249	1.875	1.005841	1.011717	6970.751	4.86E+07	8.359375	69.87915	60	2503.844	0	0
1	515266.4802	4979249	2.8125	0.9533517	0.9088795	8197.958	6.72E+07	9.078125	82.41235	58	2475.578	0.000819708	0
1	515506.4802	4979249	15.25463	0.8586768	0.7373258	11296.61	1.28E+08	6.125	37.51563	39	2448.047	0.00583146	0
1	515746.4802	4979249	39.69247	0.7744949	0.5998423	16876.51	2.85E+08	3.96875	15.75098	19	2425.984	0.01240045	0
1	515986.4802	4979249	45.98059	0.812188	0.6596493	19369.49	3.75E+08	3.734375	13.94556	10	2412.609	0.01009472	0
1	516226.4802	4979249	32.98954	0.930022	0.8649409	15672.07	2.46E+08	7.1875	51.66016	20	2405.953	0.009446529	0
1	516466.4802	4979249	2.8125	0.8859465	0.7849012	12375.51	1.53E+08	4.953125	24.53345	58	2416.938	0.009205388	0
1	516706.4802	4979249	13.4329	0.967769	0.9365768	10036.95	1.01E+08	10.35938	107.3167	40	2425.859	0.008969132	0
1	516946.4802	4979249	0.46875	0.8025525	0.6440905	9415.488	8.87E+07	11.48438	131.8909	63	2442.359	0.01015319	0
1	517186.4802	4979249	41.11913	0.8660336	0.7500141	10596.62	1.12E+08	12.67188	160.5764	16	2483.781	0.007416473	0
1	517426.4802	4979249	12.10707	0.9875898	0.9753337	8977.743	8.06E+07	10.625	112.8906	43	2474.656	0.009186788	0
1	517666.4802	4979249	0	0.9256982	0.8569171	6625.834	4.39E+07	12.89063	166.1682	64	2430.438	0.004931898	0
1	517906.4802	4979249	0	0.8587352	0.7374262	6051.636	3.66E+07	11.95313	142.8772	64	2412.828	0	0
1	518146.4802	4979249	0	0.9022921	0.8141311	6008.316	3.61E+07	12.3125	151.5977	64	2400.281	0	0
1	518386.4802	4979249	0	0.7580392	0.5746235	6066.009	3.68E+07	15.32813	234.9514	64	2383.484	0.002001735	0
1	518626.4802	4979249	0	0.8544989	0.7301684	5534.592	3.06E+07	18.90625	357.4463	64	2375.984	0.004326666	0
1	518866.4802	4979249	0	0.8279544	0.6855084	5829.245	3.40E+07	20.40625	416.415	64	2368.922	0.004786636	0
1	519106.4802	4979249	5.15625	0.9948164	0.9896596	5760.777	3.32E+07	17.8125	317.2852	56	2348.859	0.003738111	0
1	519346.4802	4979249	30.84077	1.032031	1.065089	6376.743	4.07E+07	16.29688	265.5881	30	2319.547	0.006083346	0
1	519586.4802	4979249	33.13768	0.8796224	0.7737356	6386.142	4.08E+07	16.65625	277.4307	32	2381.391	0.006299354	0
1	519826.4802	4979249	0	0.7596691	0.5770971	4604.287	2.12E+07	6.453125	41.64282	64	2409.813	0.002246358	0
1	520066.4802	4979249	0.9375	0.9328147	0.8701433	4425.575	1.96E+07	5.4375	29.56641	62	2410.703	0	0
1	520306.4802	4979249	17.46468	0.9651176	0.931452	5778.415	3.34E+07	10.14063	102.8323	41	2386.906	0.00349732	0
1	520546.4802	4979249	0.46875	1.039336	1.08022	3880.887	1.51E+07	15.95313	254.5022	63	2368.344	0.003584742	0
1	520786.4802	4979249	29.26876	1.17328	1.376587	2368.501	5.61E+06	22.23438	494.3674	14	2406.859	0.00365311	0
1	521026.4802	4979249	36.53234	1.08937	1.186727	5177.121	2.68E+07	19.70313	388.2131	31	2366.734	0.006431453	0
1	521266.4802	4979249	0	0.9636225	0.9285684	6765.989	4.58E+07	15.26563	233.0393	64	2321.766	0.004333181	0
1	521506.4802	4979249	58.55663	0.8594581	0.7386682	8728.557	7.62E+07	3.8125	14.53516	11	2281.484	0.004642512	0
1	521746.4802	4979249	7.061482	0.949331	0.9012293	4330.387	1.88E+07	14.875	221.2656	52	2239.688	0.005237134	0
1	521986.4802	4979249	0	1.004463	1.008946	3401.316	1.16E+07	13.40625	179.7275	64	2195.859	0.00120655	0
1	522226.4802	4979249	0	1.162938	1.352424	2055.695	4.23E+06	23.96875	574.501	64	2126.625	0	0
1	522466.4802	4979249	2.34375	0.93607	0.876227	3528.333	1.24E+07	6.546875	42.86157	59	2062.219	0.001555891	0
1	522706.4802	4979249	60.41142	0.8959074	0.8026501	2194.775	4.82E+06	4.75	22.5625	15	2056.109	0.004889737	0
1	522946.4802	4979249	50.28643	0.9739943	0.9486648	4078.963	1.66E+07	8.625	74.39063	23	2023	0.005369632	0
1	523186.4802	4979249	28.87861	1.01274	1.025643	5731.506	3.29E+07	10.64063	113.2229	24	2001.578	0.005368541	0
1	523426.4802	4979249	151.049	0.8678228	0.7531164	5725.032	3.28E+07	9.765625	95.36743	0	1951.906	0.004001338	0
1	523666.4802	4979249	319.5403	0.7823321	0.6120434	6284.28	3.95E+07	6.671875	44.51392	0	1925.188	0.000200825	0
