x	y	Time	d2et	slope	elevm	ExtentFile
605634.602	5150032.24	3110	22	32	1544	003SCF_master_avail.txt
605610.404	5150011.33	3115	10	35	1521	003SCF_master_avail.txt
606355.654	5149358.58	3120	10	40	1761	003SCF_master_avail.txt
606479.509	5149343.74	3125	0	41	1743	003SCF_master_avail.txt
606741.632	5149367.59	3130	10	32	1540	003SCF_master_avail.txt
606878.305	5149365.94	3135	0	42	1463	003SCF_master_avail.txt
606977.473	5149140.43	3140	0	34	1344	003SCF_master_avail.txt
607024.228	5149188.17	3145	36	28	1340	003SCF_master_avail.txt
607308.043	5149244.62	3150	0	46	1198	003SCF_master_avail.txt
607309.571	5149245.02	3155	0	46	1198	003SCF_master_avail.txt
607308.085	5149242.24	3160	0	46	1198	003SCF_master_avail.txt
607290.358	5149246.2	3165	0	46	1198	003SCF_master_avail.txt
607332.595	5149288.78	3170	0	37	1202	003SCF_master_avail.txt
607302.018	5149238.03	3175	0	46	1198	003SCF_master_avail.txt
606944.593	5149437.84	3195	0	42	1460	003SCF_master_avail.txt
606950.901	5149471.93	3200	0	40	1475	003SCF_master_avail.txt
606944.519	5149572.67	3205	0	41	1502	003SCF_master_avail.txt
606962.307	5149478.07	3210	0	40	1475	003SCF_master_avail.txt
606764.307	5149780.29	3220	0	48	1674	003SCF_master_avail.txt
606689.288	5150117.64	3225	10	27	1782	003SCF_master_avail.txt
606549.661	5150157.3	3230	0	37	1697	003SCF_master_avail.txt
606562.345	5150178.09	3235	0	37	1696	003SCF_master_avail.txt
606695.167	5150132.49	3240	10	27	1782	003SCF_master_avail.txt
606868.652	5150480.2	3245	0	53	1700	003SCF_master_avail.txt
606864.533	5150583.25	3250	10	17	1751	003SCF_master_avail.txt
606878.456	5150620.72	3260	14	20	1737	003SCF_master_avail.txt
607028.671	5150633	3265	0	43	1599	003SCF_master_avail.txt
606871.018	5150999.18	3290	0	52	1587	003SCF_master_avail.txt
606761.378	5150208.4	3295	0	56	1759	003SCF_master_avail.txt
606672.952	5149737.18	3315	0	50	1783	003SCF_master_avail.txt
606720.607	5149733.63	3320	0	52	1708	003SCF_master_avail.txt
606704.981	5149749.14	3325	0	52	1755	003SCF_master_avail.txt
606710.151	5149760.7	3330	0	52	1755	003SCF_master_avail.txt
606621.759	5149679.95	3335	0	47	1803	003SCF_master_avail.txt
606560.728	5149308.75	3340	0	42	1668	003SCF_master_avail.txt
606580.696	5149439.37	3350	0	47	1689	003SCF_master_avail.txt
606588.302	5149443.37	3355	0	44	1662	003SCF_master_avail.txt
606521.913	5149202.18	3360	0	37	1617	003SCF_master_avail.txt
606625.744	5149584.3	3365	0	52	1712	003SCF_master_avail.txt
606628.574	5149597.96	3370	0	54	1738	003SCF_master_avail.txt
606594.069	5149552.05	3375	0	51	1708	003SCF_master_avail.txt
606588.68	5149552.97	3380	0	51	1708	003SCF_master_avail.txt
606676.828	5148992.83	3385	0	40	1460	003SCF_master_avail.txt
606557.964	5149422.45	3390	0	48	1709	003SCF_master_avail.txt
606517.842	5149434.04	3395	0	50	1738	003SCF_master_avail.txt
606554.973	5149417.89	3400	0	48	1709	003SCF_master_avail.txt
606394.945	5149263.07	3410	10	36	1700	003SCF_master_avail.txt
605305.18	5150216.73	3420	0	40	1342	003SCF_master_avail.txt
605122.92	5150236.97	3425	0	38	1177	003SCF_master_avail.txt
605052.814	5150163.31	3430	67	16	1148	003SCF_master_avail.txt
605415.932	5150203.79	3435	0	45	1457	003SCF_master_avail.txt
605324.637	5150289.7	3445	0	40	1368	003SCF_master_avail.txt
605433.393	5150170.73	3460	0	45	1451	003SCF_master_avail.txt
605401.827	5150220.43	3465	0	48	1435	003SCF_master_avail.txt
605398.046	5150217.2	3470	0	48	1435	003SCF_master_avail.txt
605329.164	5150294.19	3485	0	40	1368	003SCF_master_avail.txt
605219.057	5150225.84	3525	0	48	1272	003SCF_master_avail.txt
605238.602	5150249.54	3530	0	45	1298	003SCF_master_avail.txt
605199.791	5150230.26	3535	0	48	1241	003SCF_master_avail.txt
605196.063	5150223.93	3540	0	48	1241	003SCF_master_avail.txt
605216.837	5150221.07	3545	0	48	1272	003SCF_master_avail.txt
605405.955	5150247.91	3555	0	48	1437	003SCF_master_avail.txt
605426.417	5150351.29	3560	0	36	1444	003SCF_master_avail.txt
605601.358	5150398.65	3565	112	25	1422	003SCF_master_avail.txt
605323.948	5150285.18	3570	0	40	1367	003SCF_master_avail.txt
605525.162	5150101.94	3580	0	41	1502	003SCF_master_avail.txt
605527.149	5150075.96	3600	0	41	1490	003SCF_master_avail.txt
605542.268	5150045.2	3605	0	41	1503	003SCF_master_avail.txt
605217.692	5150216.04	3640	0	48	1272	003SCF_master_avail.txt
605201.282	5150188.55	3645	0	47	1241	003SCF_master_avail.txt
605238.677	5150245.22	3650	0	45	1298	003SCF_master_avail.txt
605228.53	5150166.47	3655	0	47	1268	003SCF_master_avail.txt
605232.353	5150167.33	3660	0	47	1268	003SCF_master_avail.txt
605233.761	5150174.64	3665	0	47	1268	003SCF_master_avail.txt
605343.194	5150326.04	3675	0	38	1386	003SCF_master_avail.txt
605319.115	5150298.29	3680	0	40	1368	003SCF_master_avail.txt
605319.76	5150305.34	3685	0	40	1368	003SCF_master_avail.txt
605387.591	5150244.64	3700	0	48	1437	003SCF_master_avail.txt
605398.038	5150217.63	3705	0	48	1435	003SCF_master_avail.txt
605387.371	5150213.12	3710	0	46	1407	003SCF_master_avail.txt
605409.389	5150226.95	3715	0	48	1435	003SCF_master_avail.txt
605203.856	5150217.2	3725	0	48	1241	003SCF_master_avail.txt
605216.601	5150190.39	3750	0	47	1270	003SCF_master_avail.txt
605227.058	5150207.05	3755	0	47	1270	003SCF_master_avail.txt
605233.844	5150214.11	3760	0	48	1272	003SCF_master_avail.txt
605349.267	5150241.56	3765	0	42	1386	003SCF_master_avail.txt
605463.489	5150117.31	3770	0	41	1472	003SCF_master_avail.txt
605381.092	5150221.06	3775	0	46	1407	003SCF_master_avail.txt
605404.991	5150215.05	3780	0	48	1435	003SCF_master_avail.txt
605339.062	5150298.82	3785	0	40	1389	003SCF_master_avail.txt
605352.776	5150304.66	3790	0	40	1389	003SCF_master_avail.txt
605369.824	5150295.34	3800	0	43	1411	003SCF_master_avail.txt
605139.598	5150381.79	3830	0	41	1193	003SCF_master_avail.txt
605212.459	5150207.93	3930	0	47	1270	003SCF_master_avail.txt
605167.07	5150302.45	3935	0	44	1216	003SCF_master_avail.txt
605196.226	5150214.58	3940	0	48	1241	003SCF_master_avail.txt
605200.423	5150193.81	3960	0	47	1241	003SCF_master_avail.txt
605214.499	5150223.12	3970	0	48	1272	003SCF_master_avail.txt
605219.707	5150232.62	3980	0	48	1272	003SCF_master_avail.txt
605363.698	5150029.39	3985	0	39	1360	003SCF_master_avail.txt
605379.652	5149994.7	3990	0	37	1354	003SCF_master_avail.txt
605351.218	5149996.66	3995	22	33	1338	003SCF_master_avail.txt
605353.682	5149987.36	4000	22	33	1338	003SCF_master_avail.txt
605377.652	5150021.47	4005	0	39	1360	003SCF_master_avail.txt
605342.42	5150017.04	4010	10	35	1345	003SCF_master_avail.txt
605198.064	5150197.09	4015	0	47	1241	003SCF_master_avail.txt
605208.089	5150238.66	4025	0	48	1242	003SCF_master_avail.txt
605202.777	5150190.87	4030	0	47	1241	003SCF_master_avail.txt
605358.418	5150200.81	4035	0	42	1381	003SCF_master_avail.txt
605356.855	5150246.59	4045	0	42	1386	003SCF_master_avail.txt
605343.82	5150245.82	4050	0	42	1386	003SCF_master_avail.txt
605434.861	5150174.59	4055	0	45	1451	003SCF_master_avail.txt
605318.036	5150316.24	4060	0	40	1367	003SCF_master_avail.txt
605298.617	5150329.51	4065	0	41	1344	003SCF_master_avail.txt
605300.567	5150349.79	4070	0	41	1342	003SCF_master_avail.txt
605373.836	5150196.95	4080	0	45	1403	003SCF_master_avail.txt
605639.79	5149998.79	4085	0	33	1551	003SCF_master_avail.txt
605394.487	5150156.95	4090	0	46	1415	003SCF_master_avail.txt
605417.099	5150180.8	4095	0	45	1451	003SCF_master_avail.txt
605422.492	5150179.68	4100	0	45	1451	003SCF_master_avail.txt
605553.793	5150000.42	4105	0	40	1485	003SCF_master_avail.txt
605229.018	5150182.55	4125	0	47	1268	003SCF_master_avail.txt
605428.632	5150179.67	4150	0	45	1451	003SCF_master_avail.txt
605175.164	5150322.6	4155	0	43	1215	003SCF_master_avail.txt
605223.166	5150210.19	4160	0	47	1270	003SCF_master_avail.txt
605213.99	5150208.2	4165	0	47	1270	003SCF_master_avail.txt
605204.752	5150209.76	4170	0	47	1241	003SCF_master_avail.txt
605222.275	5150173.06	4175	0	47	1268	003SCF_master_avail.txt
605283.635	5150087.19	4180	0	42	1302	003SCF_master_avail.txt
605364.458	5150383.32	4200	0	38	1399	003SCF_master_avail.txt
605199.75	5150276.91	4205	0	48	1243	003SCF_master_avail.txt
605175.455	5150217.27	4215	0	41	1217	003SCF_master_avail.txt
605242.837	5150182.39	4225	0	44	1292	003SCF_master_avail.txt
605144.935	5150295.31	4230	0	39	1195	003SCF_master_avail.txt
605177.353	5150240.6	4235	0	42	1217	003SCF_master_avail.txt
605211.868	5150153.52	4250	0	43	1235	003SCF_master_avail.txt
605356.805	5150249.45	4260	0	42	1386	003SCF_master_avail.txt
605352.208	5150293.16	4265	0	40	1389	003SCF_master_avail.txt
605313.936	5150419.71	4270	10	36	1353	003SCF_master_avail.txt
605414.685	5150893.7	4275	80	20	1241	003SCF_master_avail.txt
605013.621	5150121.77	4285	113	17	1166	003SCF_master_avail.txt
605058.963	5150295.75	4290	50	23	1122	003SCF_master_avail.txt
604882.378	5150121.18	4295	212	24	1138	003SCF_master_avail.txt
605055.368	5150281.75	4300	51	23	1132	003SCF_master_avail.txt
605211.527	5150217.46	4305	0	48	1241	003SCF_master_avail.txt
605200.129	5150210.77	4310	0	47	1241	003SCF_master_avail.txt
605211.428	5150223.17	4315	0	48	1241	003SCF_master_avail.txt
605342.905	5150210.13	4345	0	42	1381	003SCF_master_avail.txt
605398.89	5150212.8	4350	0	48	1435	003SCF_master_avail.txt
605403.38	5150219.4	4355	0	48	1435	003SCF_master_avail.txt
605368.08	5150218.99	4360	0	46	1407	003SCF_master_avail.txt
605394.41	5150205.6	4365	0	48	1431	003SCF_master_avail.txt
605651.878	5150009.93	4370	0	33	1551	003SCF_master_avail.txt
605346.735	5150254.73	4380	0	42	1386	003SCF_master_avail.txt
605388.204	5150209.36	4385	0	48	1431	003SCF_master_avail.txt
605360.254	5150227.68	4390	0	42	1384	003SCF_master_avail.txt
605424.145	5150217.06	4395	0	46	1462	003SCF_master_avail.txt
606874.701	5150224.01	4400	0	50	1599	003SCF_master_avail.txt
606694.723	5150114.1	4405	10	27	1782	003SCF_master_avail.txt
606750.048	5150285.17	4410	10	5	1794	003SCF_master_avail.txt
606750.716	5150290.85	4415	0	22	1785	003SCF_master_avail.txt
606825.737	5150955.67	4425	0	21	1622	003SCF_master_avail.txt
606839.699	5150947.28	4430	0	48	1593	003SCF_master_avail.txt
606408.204	5150782.54	4455	10	34	1450	003SCF_master_avail.txt
606321.172	5150537.38	4460	10	31	1459	003SCF_master_avail.txt
606316.616	5150534.56	4465	14	31	1470	003SCF_master_avail.txt
606325.044	5150535.42	4470	14	31	1470	003SCF_master_avail.txt
606327.16	5150546.03	4475	10	31	1459	003SCF_master_avail.txt
606320.637	5150567.87	4480	10	32	1455	003SCF_master_avail.txt
606333.264	5150548.11	4485	10	31	1459	003SCF_master_avail.txt
606317.928	5150547.31	4495	10	31	1459	003SCF_master_avail.txt
606317.832	5150552.79	4500	10	31	1459	003SCF_master_avail.txt
606314.196	5150541.26	4505	10	31	1459	003SCF_master_avail.txt
606261.631	5150431.2	4510	0	36	1459	003SCF_master_avail.txt
606717.72	5150115.85	4525	0	58	1753	003SCF_master_avail.txt
606700.34	5150100.23	4530	10	22	1782	003SCF_master_avail.txt
606581.688	5150169.29	4535	0	36	1714	003SCF_master_avail.txt
606532.019	5150200.35	4540	0	39	1671	003SCF_master_avail.txt
606540.877	5150220.4	4545	10	35	1683	003SCF_master_avail.txt
606537.186	5150212.05	4550	10	36	1667	003SCF_master_avail.txt
606556.313	5150171.89	4560	0	37	1696	003SCF_master_avail.txt
606591.679	5150212.28	4565	0	37	1715	003SCF_master_avail.txt
606565.344	5150182.11	4570	0	36	1714	003SCF_master_avail.txt
606560.883	5150173.9	4575	0	37	1696	003SCF_master_avail.txt
606565.54	5150170.94	4580	0	36	1714	003SCF_master_avail.txt
606309.243	5150517.34	4590	0	36	1460	003SCF_master_avail.txt
606327.18	5150544.89	4595	10	31	1459	003SCF_master_avail.txt
606314.296	5150535.56	4600	14	31	1470	003SCF_master_avail.txt
606318.026	5150541.71	4610	10	31	1459	003SCF_master_avail.txt
606515.678	5150256.71	4620	10	34	1662	003SCF_master_avail.txt
606541.695	5150261.24	4625	14	33	1676	003SCF_master_avail.txt
606539.354	5150176.04	4635	0	37	1696	003SCF_master_avail.txt
606670.649	5150173.66	4640	0	28	1784	003SCF_master_avail.txt
606690.071	5150116.76	4645	10	27	1782	003SCF_master_avail.txt
606484.942	5149515.27	4660	0	17	1800	003SCF_master_avail.txt
606421.74	5149573.58	4670	0	42	1749	003SCF_master_avail.txt
606420.164	5149575.88	4675	0	42	1749	003SCF_master_avail.txt
606482.51	5149522.65	4680	0	17	1800	003SCF_master_avail.txt
606620.168	5149595.82	4685	0	54	1738	003SCF_master_avail.txt
606601.949	5149584.16	4690	0	54	1735	003SCF_master_avail.txt
606613.262	5149595.64	4695	0	54	1738	003SCF_master_avail.txt
606682.899	5149826.26	4700	0	48	1798	003SCF_master_avail.txt
606800.411	5150389.11	4715	20	14	1773	003SCF_master_avail.txt
606801.751	5150356.6	4720	0	48	1768	003SCF_master_avail.txt
606827.51	5150506.47	4730	10	4	1761	003SCF_master_avail.txt
606960.936	5151514.15	4745	0	40	1333	003SCF_master_avail.txt
607056.567	5151487.29	4750	0	46	1243	003SCF_master_avail.txt
607301.275	5151102.26	4785	0	42	1113	003SCF_master_avail.txt
607298.821	5151154.22	4790	10	36	1082	003SCF_master_avail.txt
607270.617	5151100.03	4795	0	43	1131	003SCF_master_avail.txt
607320.649	5150658.03	4805	0	47	1340	003SCF_master_avail.txt
607314.038	5150684.62	4810	0	47	1335	003SCF_master_avail.txt
607261.284	5150629.75	4815	14	34	1419	003SCF_master_avail.txt
607011.166	5151450.88	4930	0	47	1288	003SCF_master_avail.txt
606988.388	5151437.05	4935	0	47	1288	003SCF_master_avail.txt
606955.821	5151499.58	4940	10	39	1338	003SCF_master_avail.txt
607271.824	5151639.03	4945	0	37	1038	003SCF_master_avail.txt
607509.79	5151115.34	4950	0	41	1028	003SCF_master_avail.txt
607007.673	5151474.86	5025	0	44	1290	003SCF_master_avail.txt
607005.892	5151488.79	5030	0	42	1288	003SCF_master_avail.txt
607272.185	5151184.93	5075	0	46	1106	003SCF_master_avail.txt
607484.799	5151183.03	5090	10	36	974	003SCF_master_avail.txt
607183.864	5151145.19	5095	0	39	1191	003SCF_master_avail.txt
607268.286	5151188.42	5100	0	44	1119	003SCF_master_avail.txt
607258.233	5151192.72	5145	0	42	1142	003SCF_master_avail.txt
607361.981	5151184.6	5150	0	39	1037	003SCF_master_avail.txt
607264.764	5150997.06	5160	0	43	1176	003SCF_master_avail.txt
607232.254	5151142.86	5170	0	42	1151	003SCF_master_avail.txt
607207.565	5151106.89	5175	0	44	1184	003SCF_master_avail.txt
607531.674	5151179.59	5185	0	47	975	003SCF_master_avail.txt
606884.886	5151257.35	5205	0	44	1466	003SCF_master_avail.txt
606856.727	5151243.96	5210	0	43	1485	003SCF_master_avail.txt
607173.873	5151883.96	5220	0	43	1031	003SCF_master_avail.txt
607099.725	5151781	5235	0	49	1131	003SCF_master_avail.txt
607224.272	5151203.65	5275	0	39	1163	003SCF_master_avail.txt
607271.586	5151175.39	5295	0	46	1106	003SCF_master_avail.txt
607315.826	5151407.54	5305	0	33	1050	003SCF_master_avail.txt
607248.203	5151412.63	5310	0	39	1096	003SCF_master_avail.txt
607142.755	5151517.17	5315	0	48	1146	003SCF_master_avail.txt
607134.838	5151530.96	5325	0	48	1170	003SCF_master_avail.txt
607131.288	5151558.14	5330	0	43	1177	003SCF_master_avail.txt
607128.748	5151788.71	5340	0	47	1100	003SCF_master_avail.txt
607331.179	5150670.18	5395	0	47	1335	003SCF_master_avail.txt
607330.1	5150644.44	5400	0	47	1340	003SCF_master_avail.txt
607296.151	5150654.5	5405	0	48	1367	003SCF_master_avail.txt
608039.593	5150669.94	5420	10	37	874	003SCF_master_avail.txt
606992.02	5151057.23	5435	0	52	1397	003SCF_master_avail.txt
606907.554	5150276.2	5450	0	53	1608	003SCF_master_avail.txt
606765.935	5150211.1	5455	0	62	1723	003SCF_master_avail.txt
606863.896	5150314.54	5460	0	50	1654	003SCF_master_avail.txt
606716.453	5150100.58	5465	0	58	1759	003SCF_master_avail.txt
606296.077	5150524.1	5485	0	36	1460	003SCF_master_avail.txt
606322.336	5150427.22	5490	14	33	1507	003SCF_master_avail.txt
605445.557	5150133.32	5495	10	42	1456	003SCF_master_avail.txt
604647.501	5150121.45	5505	76	18	1054	003SCF_master_avail.txt
605155.234	5150276.8	5515	0	39	1197	003SCF_master_avail.txt
605168.705	5150296.72	5545	0	44	1216	003SCF_master_avail.txt
605209.51	5150156.7	5555	0	43	1235	003SCF_master_avail.txt
605313.74	5150033.18	5570	0	35	1328	003SCF_master_avail.txt
605447.614	5150279.87	5635	0	33	1483	003SCF_master_avail.txt
605376.922	5150240.19	5640	0	46	1410	003SCF_master_avail.txt
605295.64	5150324.14	5650	0	41	1344	003SCF_master_avail.txt
605292.915	5150304.26	5655	0	41	1347	003SCF_master_avail.txt
606369.319	5149367.29	5660	0	38	1779	003SCF_master_avail.txt
606241.122	5149279.48	5665	0	38	1751	003SCF_master_avail.txt
607127.311	5149350.02	5670	0	40	1300	003SCF_master_avail.txt
606932.198	5149444.23	5675	0	41	1465	003SCF_master_avail.txt
606925.262	5149445.75	5685	0	41	1465	003SCF_master_avail.txt
606947.521	5149576.54	5690	0	41	1502	003SCF_master_avail.txt
607150.129	5149448.98	5695	10	35	1341	003SCF_master_avail.txt
606900.551	5149497.61	5710	10	35	1513	003SCF_master_avail.txt
607191.059	5149565.51	5715	0	38	1362	003SCF_master_avail.txt
607168.042	5149521.34	5720	0	36	1356	003SCF_master_avail.txt
607164.981	5149520.76	5725	0	36	1356	003SCF_master_avail.txt
607170.931	5149531.64	5730	0	36	1356	003SCF_master_avail.txt
607161.46	5149546.3	5735	10	35	1382	003SCF_master_avail.txt
607173.63	5149509.19	5740	0	35	1341	003SCF_master_avail.txt
607151.613	5149495.34	5745	20	31	1350	003SCF_master_avail.txt
607166.533	5149519.82	5750	0	36	1356	003SCF_master_avail.txt
607148.137	5149518.29	5755	0	36	1365	003SCF_master_avail.txt
607155.215	5149552.17	5760	10	35	1382	003SCF_master_avail.txt
606630.903	5148853.9	5770	61	22	1417	003SCF_master_avail.txt
607791.156	5149058.39	5775	0	38	1051	003SCF_master_avail.txt
607615.612	5148783.91	5780	85	26	1102	003SCF_master_avail.txt
607153.98	5149578.63	5785	10	34	1394	003SCF_master_avail.txt
607128.65	5149491.53	5795	20	31	1362	003SCF_master_avail.txt
607132.607	5149484.84	5800	22	31	1361	003SCF_master_avail.txt
607154.324	5149515.71	5805	0	36	1365	003SCF_master_avail.txt
606957.82	5149645.47	5810	20	30	1536	003SCF_master_avail.txt
606952.592	5149593.73	5815	0	39	1508	003SCF_master_avail.txt
606979.299	5149602.77	5820	0	41	1488	003SCF_master_avail.txt
606978.6	5149598.9	5825	0	41	1488	003SCF_master_avail.txt
606986.972	5149602.98	5830	0	41	1488	003SCF_master_avail.txt
606873.305	5149519.04	5835	0	35	1531	003SCF_master_avail.txt
606931.027	5149423.53	5840	0	38	1444	003SCF_master_avail.txt
606946.539	5149458.09	5845	0	42	1460	003SCF_master_avail.txt
606927.702	5149481.54	5855	0	40	1490	003SCF_master_avail.txt
606852.026	5149550.42	5860	0	37	1553	003SCF_master_avail.txt
606904.795	5149474.56	5865	0	40	1493	003SCF_master_avail.txt
606871.965	5149551.55	5875	14	32	1549	003SCF_master_avail.txt
606815.167	5149551.1	5880	0	38	1561	003SCF_master_avail.txt
607110.06	5149370.56	5890	0	41	1332	003SCF_master_avail.txt
607101.621	5149370.23	5895	0	41	1332	003SCF_master_avail.txt
607155.716	5149393.45	5900	0	38	1322	003SCF_master_avail.txt
606576.274	5149297.82	5925	0	39	1649	003SCF_master_avail.txt
606589.733	5149318.26	5930	0	38	1637	003SCF_master_avail.txt
606500.148	5149305.01	5935	0	36	1697	003SCF_master_avail.txt
606496.238	5149309.1	5940	0	36	1697	003SCF_master_avail.txt
606477.184	5149344.98	5945	0	41	1743	003SCF_master_avail.txt
606673.112	5149553.45	5955	0	43	1651	003SCF_master_avail.txt
606889.155	5150579.78	5965	0	38	1732	003SCF_master_avail.txt
606917.625	5150662.79	5970	0	59	1655	003SCF_master_avail.txt
606946.467	5150637.56	5975	0	54	1653	003SCF_master_avail.txt
606993.745	5150611.47	5980	0	47	1621	003SCF_master_avail.txt
607043.748	5150648.45	5985	0	47	1567	003SCF_master_avail.txt
607020.772	5150645.71	5990	0	44	1592	003SCF_master_avail.txt
607023.514	5150838.22	6000	0	45	1446	003SCF_master_avail.txt
606983.323	5150810.71	6010	0	50	1532	003SCF_master_avail.txt
607017.993	5150890.14	6015	0	47	1405	003SCF_master_avail.txt
607131.742	5150880.92	6025	0	38	1356	003SCF_master_avail.txt
606910.19	5150910.32	6030	0	50	1512	003SCF_master_avail.txt
606918.993	5151020.45	6035	0	57	1499	003SCF_master_avail.txt
606956.884	5150873.74	6045	0	50	1503	003SCF_master_avail.txt
606799.421	5151142.61	6050	32	24	1550	003SCF_master_avail.txt
607040.699	5150777.75	6070	0	41	1463	003SCF_master_avail.txt
606904.808	5150606.16	6080	0	34	1733	003SCF_master_avail.txt
606922.053	5150629.29	6085	0	52	1703	003SCF_master_avail.txt
607016.762	5150046.45	6090	0	37	1477	003SCF_master_avail.txt
606757.935	5150403.95	6095	0	38	1750	003SCF_master_avail.txt
606832.098	5150507.45	6100	10	4	1761	003SCF_master_avail.txt
606889.321	5150613.91	6105	0	40	1727	003SCF_master_avail.txt
606889.144	5150623.94	6110	0	40	1727	003SCF_master_avail.txt
606871.043	5150518.73	6115	0	48	1737	003SCF_master_avail.txt
606854.312	5150466.41	6120	0	49	1733	003SCF_master_avail.txt
606724.993	5150182.36	6125	0	51	1771	003SCF_master_avail.txt
606739.287	5150198.79	6130	0	56	1759	003SCF_master_avail.txt
606735.526	5150194.43	6135	0	37	1788	003SCF_master_avail.txt
606706.045	5150037.73	6140	10	34	1779	003SCF_master_avail.txt
606646.773	5149785.36	6145	10	29	1815	003SCF_master_avail.txt
606709.785	5149781.51	6150	0	51	1765	003SCF_master_avail.txt
606677.731	5149683.65	6155	0	57	1744	003SCF_master_avail.txt
606652.642	5149582.55	6160	0	50	1694	003SCF_master_avail.txt
606689.314	5149854.33	6165	0	50	1769	003SCF_master_avail.txt
606568.528	5149651.34	6170	14	6	1820	003SCF_master_avail.txt
606532.813	5149499.5	6175	0	50	1758	003SCF_master_avail.txt
606550.227	5149425.85	6180	0	48	1709	003SCF_master_avail.txt
606491.737	5149259.38	6185	0	40	1660	003SCF_master_avail.txt
606570.519	5149406.93	6190	0	46	1678	003SCF_master_avail.txt
606731.948	5150048.85	6200	0	60	1737	003SCF_master_avail.txt
606686.204	5150118.44	6210	20	23	1781	003SCF_master_avail.txt
606788.708	5150356.34	6215	0	48	1768	003SCF_master_avail.txt
606828.089	5150386.48	6225	0	59	1741	003SCF_master_avail.txt
606690.828	5150117.39	6235	10	27	1782	003SCF_master_avail.txt
606669.432	5149806.35	6240	0	48	1800	003SCF_master_avail.txt
606692.15	5149780.39	6245	0	51	1765	003SCF_master_avail.txt
606727.84	5149889.65	6250	0	53	1763	003SCF_master_avail.txt
606723.884	5149896.35	6255	0	53	1763	003SCF_master_avail.txt
606685.632	5149889.1	6260	0	19	1816	003SCF_master_avail.txt
606678.072	5149838.85	6265	0	43	1796	003SCF_master_avail.txt
606559.053	5149316.72	6270	0	44	1679	003SCF_master_avail.txt
606680.156	5149676.71	6275	0	57	1744	003SCF_master_avail.txt
606444.506	5149238.57	6280	0	39	1671	003SCF_master_avail.txt
606533.726	5149578.65	6285	0	38	1808	003SCF_master_avail.txt
606677.198	5149844.91	6290	0	43	1796	003SCF_master_avail.txt
606138.177	5149064.46	6295	10	36	1751	003SCF_master_avail.txt
606510.68	5149492.2	6300	0	43	1785	003SCF_master_avail.txt
606404.334	5149384.26	6305	0	45	1774	003SCF_master_avail.txt
606181.676	5149123.18	6310	0	38	1758	003SCF_master_avail.txt
606737.279	5150051.19	6320	0	60	1737	003SCF_master_avail.txt
606687.308	5150012.05	6330	0	23	1778	003SCF_master_avail.txt
606803.259	5150358.15	6335	0	48	1768	003SCF_master_avail.txt
606889.521	5150515.48	6340	0	53	1711	003SCF_master_avail.txt
606834.893	5150435.91	6345	0	43	1759	003SCF_master_avail.txt
606837.384	5150425.23	6350	0	43	1759	003SCF_master_avail.txt
606874.118	5150605.54	6355	20	15	1745	003SCF_master_avail.txt
606824.319	5150469.78	6360	10	21	1757	003SCF_master_avail.txt
606885.421	5150922.24	6365	0	56	1550	003SCF_master_avail.txt
607268.175	5150674.06	6375	0	46	1377	003SCF_master_avail.txt
606876.46	5150908.16	6380	0	51	1538	003SCF_master_avail.txt
606930.975	5150863.23	6385	0	50	1529	003SCF_master_avail.txt
606843.046	5150975.13	6390	14	35	1600	003SCF_master_avail.txt
606818.149	5150994.31	6395	22	15	1604	003SCF_master_avail.txt
606935.004	5151069.98	6405	0	55	1491	003SCF_master_avail.txt
606789.978	5150458.52	6410	22	19	1758	003SCF_master_avail.txt
606871.601	5150356.38	6415	0	52	1647	003SCF_master_avail.txt
606840.584	5150374.29	6420	0	59	1696	003SCF_master_avail.txt
606904.399	5150455.21	6425	0	54	1663	003SCF_master_avail.txt
606853.513	5150119.65	6430	0	34	1577	003SCF_master_avail.txt
606830.699	5150456.18	6465	0	32	1759	003SCF_master_avail.txt
606824.738	5150445.98	6470	0	32	1759	003SCF_master_avail.txt
606870.917	5150656.53	6475	10	26	1727	003SCF_master_avail.txt
606724.907	5150230.88	6480	10	10	1796	003SCF_master_avail.txt
606123.99	5149085.51	6485	22	21	1762	003SCF_master_avail.txt
606612.268	5149608.53	6490	0	54	1763	003SCF_master_avail.txt
606612.29	5149607.25	6495	0	54	1763	003SCF_master_avail.txt
606390.415	5149565.15	6500	0	37	1728	003SCF_master_avail.txt
606888.061	5150903.13	6510	0	50	1512	003SCF_master_avail.txt
606892.124	5150585.49	6515	0	38	1732	003SCF_master_avail.txt
606909.915	5150490.59	6520	0	54	1687	003SCF_master_avail.txt
606500.993	5149300.59	6525	0	36	1697	003SCF_master_avail.txt
606183.298	5149118.18	6535	0	38	1758	003SCF_master_avail.txt
606515.25	5149494.2	6540	0	50	1758	003SCF_master_avail.txt
606474.035	5149349.45	6545	0	41	1743	003SCF_master_avail.txt
606167.864	5149210.54	6550	0	35	1799	003SCF_master_avail.txt
606065.882	5149686.68	6555	10	31	1643	003SCF_master_avail.txt
606431.224	5149383.04	6560	0	47	1771	003SCF_master_avail.txt
606473.08	5149491.34	6565	10	5	1806	003SCF_master_avail.txt
606196.794	5149136.63	6570	10	37	1744	003SCF_master_avail.txt
605956.563	5148649.79	6575	20	7	1744	003SCF_master_avail.txt
605807.809	5148638.92	6580	14	34	1643	003SCF_master_avail.txt
606004.883	5148740.47	6585	10	34	1742	003SCF_master_avail.txt
