x	y	d2et	slope	elevm
597364.999	5130637.454	0	36	954
597389.999	5130637.454	10	38	942
597414.999	5130637.454	0	37	924
597439.999	5130637.454	10	34	909
597464.999	5130637.454	36	28	895
597489.999	5130637.454	50	26	885
597514.999	5130637.454	61	29	874
597539.999	5130637.454	61	29	861
597564.999	5130637.454	72	24	849
597589.999	5130637.454	85	20	839
597614.999	5130637.454	106	18	833
597639.999	5130637.454	122	18	828
597664.999	5130637.454	148	18	822
597689.999	5130637.454	166	21	815
597714.999	5130637.454	193	19	805
597739.999	5130637.454	212	15	800
597764.999	5130637.454	224	15	795
597789.999	5130637.454	233	16	790
597814.999	5130637.454	250	16	782
597839.999	5130637.454	262	13	776
597864.999	5130637.454	283	13	769
597889.999	5130637.454	297	16	766
597914.999	5130637.454	320	20	760
597939.999	5130637.454	336	18	753
597964.999	5130637.454	361	14	749
597989.999	5130637.454	354	15	745
598014.999	5130637.454	328	16	741
598039.999	5130637.454	311	15	737
598064.999	5130637.454	286	14	734
598089.999	5130637.454	270	14	731
598114.999	5130637.454	248	14	726
598139.999	5130637.454	233	11	721
598164.999	5130637.454	213	7	718
598189.999	5130637.454	200	4	716
598214.999	5130637.454	184	3	715
598239.999	5130637.454	175	3	714
598264.999	5130637.454	164	1	712
598289.999	5130637.454	149	3	712
598314.999	5130637.454	128	6	714
598339.999	5130637.454	117	8	717
598364.999	5130637.454	104	11	721
598389.999	5130637.454	100	18	727
598414.999	5130637.454	102	24	736
598439.999	5130637.454	108	23	747
598464.999	5130637.454	122	18	752
598489.999	5130637.454	135	17	754
598514.999	5130637.454	156	18	761
598539.999	5130637.454	170	18	768
598564.999	5130637.454	157	18	774
598589.999	5130637.454	149	18	780
598614.999	5130637.454	141	18	784
598639.999	5130637.454	140	20	791
598664.999	5130637.454	143	22	799
598689.999	5130637.454	149	24	808
598714.999	5130637.454	161	24	816
598739.999	5130637.454	172	23	824
598764.999	5130637.454	175	25	829
598789.999	5130637.454	171	28	838
598814.999	5130637.454	158	29	849
598839.999	5130637.454	139	26	858
598864.999	5130637.454	112	25	864
598889.999	5130637.454	94	25	867
598914.999	5130637.454	71	26	867
598939.999	5130637.454	58	27	865
598964.999	5130637.454	36	29	859
598989.999	5130637.454	22	20	849
599014.999	5130637.454	0	28	853
599039.999	5130637.454	0	38	876
599064.999	5130637.454	20	35	894
599089.999	5130637.454	20	32	911
599114.999	5130637.454	36	30	925
599139.999	5130637.454	50	30	940
599164.999	5130637.454	58	28	953
599189.999	5130637.454	71	27	966
599214.999	5130637.454	92	26	978
599239.999	5130637.454	108	27	989
599264.999	5130637.454	100	25	1001
599289.999	5130637.454	85	25	1008
599314.999	5130637.454	67	26	1014
599339.999	5130637.454	61	28	1019
599364.999	5130637.454	63	29	1021
599389.999	5130637.454	54	29	1022
599414.999	5130637.454	32	30	1022
599439.999	5130637.454	14	31	1020
599464.999	5130637.454	10	30	1017
599489.999	5130637.454	10	31	1017
599514.999	5130637.454	0	35	1028
599539.999	5130637.454	10	34	1035
599564.999	5130637.454	0	35	1039
599589.999	5130637.454	0	36	1039
599614.999	5130637.454	0	38	1037
599639.999	5130637.454	0	37	1031
599664.999	5130637.454	0	33	1026
599689.999	5130637.454	10	37	1043
599714.999	5130637.454	0	34	1054
599739.999	5130637.454	10	29	1062
599764.999	5130637.454	22	29	1075
599789.999	5130637.454	10	33	1092
599814.999	5130637.454	10	35	1110
599839.999	5130637.454	10	34	1127
599864.999	5130637.454	10	34	1143
599889.999	5130637.454	0	35	1161
599914.999	5130637.454	22	32	1177
599939.999	5130637.454	30	31	1190
599964.999	5130637.454	0	34	1205
599989.999	5130637.454	10	33	1223
593614.999	5130612.454	10	33	1109
593639.999	5130612.454	0	35	1127
593664.999	5130612.454	0	35	1145
593689.999	5130612.454	10	32	1162
593714.999	5130612.454	36	29	1176
593739.999	5130612.454	41	30	1190
593764.999	5130612.454	41	30	1204
593789.999	5130612.454	50	27	1217
593814.999	5130612.454	41	27	1228
593839.999	5130612.454	22	31	1242
593864.999	5130612.454	14	32	1258
593889.999	5130612.454	28	29	1273
593914.999	5130612.454	22	19	1288
593939.999	5130612.454	10	25	1290
593964.999	5130612.454	0	36	1277
593989.999	5130612.454	0	36	1266
594014.999	5130612.454	10	34	1259
594039.999	5130612.454	22	33	1252
594064.999	5130612.454	14	33	1247
594089.999	5130612.454	0	34	1239
594114.999	5130612.454	0	36	1237
594139.999	5130612.454	0	38	1242
594164.999	5130612.454	0	40	1237
594189.999	5130612.454	0	40	1230
594214.999	5130612.454	0	41	1220
594239.999	5130612.454	0	42	1205
594264.999	5130612.454	0	43	1200
594289.999	5130612.454	0	39	1185
594314.999	5130612.454	0	40	1199
594339.999	5130612.454	0	42	1189
594364.999	5130612.454	0	43	1185
594389.999	5130612.454	0	43	1179
594414.999	5130612.454	0	44	1171
594439.999	5130612.454	0	46	1179
594464.999	5130612.454	0	45	1180
594489.999	5130612.454	0	44	1176
594514.999	5130612.454	0	43	1167
594539.999	5130612.454	0	43	1154
594564.999	5130612.454	0	42	1138
594589.999	5130612.454	10	24	1118
594614.999	5130612.454	28	14	1121
594639.999	5130612.454	45	23	1133
594664.999	5130612.454	50	24	1143
594689.999	5130612.454	30	27	1152
594714.999	5130612.454	0	32	1166
594739.999	5130612.454	10	33	1182
594764.999	5130612.454	10	35	1193
594789.999	5130612.454	0	40	1212
594814.999	5130612.454	0	42	1234
594839.999	5130612.454	0	41	1249
594864.999	5130612.454	0	39	1263
594889.999	5130612.454	0	38	1280
594914.999	5130612.454	0	38	1298
594939.999	5130612.454	0	39	1315
594964.999	5130612.454	0	40	1334
594989.999	5130612.454	0	42	1354
595014.999	5130612.454	0	43	1376
595039.999	5130612.454	0	42	1398
595064.999	5130612.454	0	41	1419
595089.999	5130612.454	0	34	1440
595114.999	5130612.454	20	25	1455
595139.999	5130612.454	0	33	1455
595164.999	5130612.454	0	40	1451
595189.999	5130612.454	0	43	1449
595214.999	5130612.454	0	43	1448
595239.999	5130612.454	0	42	1444
595264.999	5130612.454	0	41	1445
595289.999	5130612.454	0	40	1442
595314.999	5130612.454	0	39	1444
595339.999	5130612.454	0	36	1445
595364.999	5130612.454	10	31	1441
595389.999	5130612.454	14	26	1441
595414.999	5130612.454	28	21	1444
595439.999	5130612.454	36	20	1448
595464.999	5130612.454	50	20	1450
595489.999	5130612.454	50	21	1455
595514.999	5130612.454	58	19	1458
595539.999	5130612.454	67	18	1458
595564.999	5130612.454	80	18	1456
595589.999	5130612.454	82	18	1450
595614.999	5130612.454	94	16	1448
595639.999	5130612.454	103	17	1445
595664.999	5130612.454	120	16	1440
595689.999	5130612.454	135	17	1435
595714.999	5130612.454	158	19	1427
595739.999	5130612.454	152	16	1418
595764.999	5130612.454	143	12	1412
595789.999	5130612.454	140	11	1408
595814.999	5130612.454	140	11	1404
595839.999	5130612.454	140	11	1399
595864.999	5130612.454	140	11	1394
595889.999	5130612.454	140	10	1391
595914.999	5130612.454	146	12	1386
595939.999	5130612.454	152	11	1381
595964.999	5130612.454	153	13	1378
595989.999	5130612.454	150	14	1369
596014.999	5130612.454	150	13	1363
596039.999	5130612.454	153	15	1358
596064.999	5130612.454	162	15	1352
596089.999	5130612.454	170	15	1349
596114.999	5130612.454	163	18	1346
596139.999	5130612.454	150	20	1343
596164.999	5130612.454	127	21	1337
596189.999	5130612.454	114	22	1329
596214.999	5130612.454	98	22	1321
596239.999	5130612.454	92	22	1315
596264.999	5130612.454	90	22	1312
596289.999	5130612.454	91	23	1306
596314.999	5130612.454	98	22	1297
596339.999	5130612.454	92	21	1292
596364.999	5130612.454	71	22	1288
596389.999	5130612.454	51	23	1282
596414.999	5130612.454	22	27	1274
596439.999	5130612.454	10	35	1262
596464.999	5130612.454	0	39	1244
596489.999	5130612.454	0	34	1224
596514.999	5130612.454	30	24	1211
596539.999	5130612.454	50	22	1202
596564.999	5130612.454	72	22	1196
596589.999	5130612.454	85	20	1194
596614.999	5130612.454	108	18	1191
596639.999	5130612.454	114	17	1189
596664.999	5130612.454	100	16	1189
596689.999	5130612.454	80	16	1188
596714.999	5130612.454	50	17	1185
596739.999	5130612.454	30	25	1178
596764.999	5130612.454	0	34	1164
596789.999	5130612.454	0	37	1144
596814.999	5130612.454	0	37	1127
596839.999	5130612.454	0	36	1108
596864.999	5130612.454	20	15	1090
596889.999	5130612.454	40	14	1097
596914.999	5130612.454	70	10	1099
596939.999	5130612.454	90	8	1100
596964.999	5130612.454	120	8	1100
596989.999	5130612.454	140	7	1100
597014.999	5130612.454	170	9	1099
597039.999	5130612.454	160	12	1096
597064.999	5130612.454	130	15	1093
597089.999	5130612.454	110	17	1090
597114.999	5130612.454	80	19	1083
597139.999	5130612.454	60	18	1076
597164.999	5130612.454	30	20	1073
597189.999	5130612.454	10	28	1066
597214.999	5130612.454	10	35	1049
597239.999	5130612.454	0	38	1033
597264.999	5130612.454	0	41	1012
597289.999	5130612.454	0	39	992
597314.999	5130612.454	14	35	973
597339.999	5130612.454	0	35	957
597364.999	5130612.454	0	39	939
597389.999	5130612.454	0	38	923
597414.999	5130612.454	14	35	914
597439.999	5130612.454	0	32	901
597464.999	5130612.454	20	26	887
597489.999	5130612.454	32	25	880
597514.999	5130612.454	32	30	868
597539.999	5130612.454	42	27	854
597564.999	5130612.454	67	22	845
597589.999	5130612.454	85	20	837
597614.999	5130612.454	114	19	827
597639.999	5130612.454	133	17	821
597664.999	5130612.454	163	18	817
597689.999	5130612.454	180	19	810
597714.999	5130612.454	206	17	802
597739.999	5130612.454	224	14	796
597764.999	5130612.454	251	15	791
597789.999	5130612.454	259	16	785
597814.999	5130612.454	275	15	779
597839.999	5130612.454	286	14	774
597864.999	5130612.454	305	16	769
597889.999	5130612.454	318	18	760
597914.999	5130612.454	340	18	753
597939.999	5130612.454	355	17	748
597964.999	5130612.454	358	18	745
597989.999	5130612.454	340	20	740
598014.999	5130612.454	313	20	733
598039.999	5130612.454	295	19	730
598064.999	5130612.454	269	17	728
598089.999	5130612.454	252	15	725
598114.999	5130612.454	228	13	721
598139.999	5130612.454	213	8	718
598164.999	5130612.454	191	4	717
598189.999	5130612.454	177	3	715
598214.999	5130612.454	158	2	714
598239.999	5130612.454	148	1	713
598264.999	5130612.454	136	3	713
598289.999	5130612.454	130	6	714
598314.999	5130612.454	106	7	716
598339.999	5130612.454	92	9	718
598364.999	5130612.454	76	12	722
598389.999	5130612.454	71	21	729
598414.999	5130612.454	73	26	742
598439.999	5130612.454	81	22	753
598464.999	5130612.454	99	16	759
598489.999	5130612.454	114	14	760
598514.999	5130612.454	135	16	765
598539.999	5130612.454	149	19	772
598564.999	5130612.454	130	18	780
598589.999	5130612.454	121	17	785
598614.999	5130612.454	112	20	791
598639.999	5130612.454	110	22	797
598664.999	5130612.454	114	23	804
598689.999	5130612.454	121	26	814
598714.999	5130612.454	136	27	824
598739.999	5130612.454	149	26	833
598764.999	5130612.454	146	27	840
598789.999	5130612.454	141	28	847
598814.999	5130612.454	134	28	858
598839.999	5130612.454	126	26	867
598864.999	5130612.454	102	26	874
598889.999	5130612.454	82	26	879
598914.999	5130612.454	54	27	880
598939.999	5130612.454	36	29	877
598964.999	5130612.454	20	32	871
598989.999	5130612.454	0	27	861
599014.999	5130612.454	10	20	857
599039.999	5130612.454	0	35	875
599064.999	5130612.454	10	34	893
599089.999	5130612.454	0	33	910
599114.999	5130612.454	28	32	925
599139.999	5130612.454	20	31	941
599164.999	5130612.454	36	29	955
599189.999	5130612.454	50	28	968
599214.999	5130612.454	76	28	981
599239.999	5130612.454	94	27	995
599264.999	5130612.454	85	25	1006
599289.999	5130612.454	67	25	1016
599314.999	5130612.454	42	24	1025
599339.999	5130612.454	32	25	1030
599364.999	5130612.454	36	27	1033
599389.999	5130612.454	28	30	1034
599414.999	5130612.454	14	31	1035
599439.999	5130612.454	10	33	1034
599464.999	5130612.454	0	33	1031
599489.999	5130612.454	0	31	1029
599514.999	5130612.454	10	32	1042
599539.999	5130612.454	28	30	1050
599564.999	5130612.454	28	30	1055
599589.999	5130612.454	20	32	1055
599614.999	5130612.454	10	35	1053
599639.999	5130612.454	0	37	1048
599664.999	5130612.454	10	32	1043
599689.999	5130612.454	0	33	1050
599714.999	5130612.454	10	34	1070
599739.999	5130612.454	10	31	1078
599764.999	5130612.454	22	30	1083
599789.999	5130612.454	14	30	1092
599814.999	5130612.454	0	33	1109
599839.999	5130612.454	0	34	1128
599864.999	5130612.454	10	34	1143
599889.999	5130612.454	0	36	1162
599914.999	5130612.454	14	33	1179
599939.999	5130612.454	30	31	1194
599964.999	5130612.454	0	33	1208
599989.999	5130612.454	20	33	1225
593614.999	5130587.454	20	34	1113
593639.999	5130587.454	0	36	1129
593664.999	5130587.454	0	36	1148
593689.999	5130587.454	0	34	1165
593714.999	5130587.454	30	32	1180
593739.999	5130587.454	22	33	1194
593764.999	5130587.454	22	30	1210
593789.999	5130587.454	36	25	1222
593814.999	5130587.454	50	26	1232
593839.999	5130587.454	36	30	1245
593864.999	5130587.454	32	30	1259
593889.999	5130587.454	42	30	1274
593914.999	5130587.454	36	24	1288
593939.999	5130587.454	22	14	1297
593964.999	5130587.454	0	29	1293
593989.999	5130587.454	0	34	1282
594014.999	5130587.454	10	35	1275
594039.999	5130587.454	14	34	1266
594064.999	5130587.454	10	34	1262
594089.999	5130587.454	0	33	1254
594114.999	5130587.454	0	35	1254
594139.999	5130587.454	10	35	1260
594164.999	5130587.454	0	35	1255
594189.999	5130587.454	0	36	1246
594214.999	5130587.454	0	38	1234
594239.999	5130587.454	0	39	1228
594264.999	5130587.454	0	41	1220
594289.999	5130587.454	0	40	1206
594314.999	5130587.454	0	41	1219
594339.999	5130587.454	0	43	1212
594364.999	5130587.454	0	45	1211
594389.999	5130587.454	0	47	1203
594414.999	5130587.454	0	47	1199
594439.999	5130587.454	0	47	1207
594464.999	5130587.454	0	46	1207
594489.999	5130587.454	0	45	1200
594514.999	5130587.454	0	45	1185
594539.999	5130587.454	0	41	1166
594564.999	5130587.454	0	39	1151
594589.999	5130587.454	0	33	1133
594614.999	5130587.454	20	15	1124
594639.999	5130587.454	40	15	1129
594664.999	5130587.454	54	21	1139
594689.999	5130587.454	36	24	1149
594714.999	5130587.454	20	28	1161
594739.999	5130587.454	22	31	1172
594764.999	5130587.454	10	34	1188
594789.999	5130587.454	0	37	1203
594814.999	5130587.454	0	37	1219
594839.999	5130587.454	0	37	1237
594864.999	5130587.454	10	36	1258
594889.999	5130587.454	0	35	1274
594914.999	5130587.454	10	35	1290
594939.999	5130587.454	0	37	1306
594964.999	5130587.454	0	40	1325
594989.999	5130587.454	0	43	1346
595014.999	5130587.454	0	44	1370
595039.999	5130587.454	0	44	1394
595064.999	5130587.454	0	45	1420
595089.999	5130587.454	0	39	1445
595114.999	5130587.454	20	29	1461
595139.999	5130587.454	10	24	1474
595164.999	5130587.454	0	31	1475
595189.999	5130587.454	0	37	1476
595214.999	5130587.454	0	39	1474
595239.999	5130587.454	0	41	1471
595264.999	5130587.454	0	42	1470
595289.999	5130587.454	0	43	1467
595314.999	5130587.454	0	42	1471
595339.999	5130587.454	0	41	1470
595364.999	5130587.454	0	40	1464
595389.999	5130587.454	0	37	1460
595414.999	5130587.454	10	32	1456
595439.999	5130587.454	22	30	1459
595464.999	5130587.454	30	30	1463
595489.999	5130587.454	30	26	1466
595514.999	5130587.454	41	22	1467
595539.999	5130587.454	50	18	1466
595564.999	5130587.454	60	17	1464
595589.999	5130587.454	63	17	1459
595614.999	5130587.454	76	13	1454
595639.999	5130587.454	86	13	1452
595664.999	5130587.454	106	14	1445
595689.999	5130587.454	122	17	1439
595714.999	5130587.454	143	19	1429
595739.999	5130587.454	134	18	1421
595764.999	5130587.454	124	15	1414
595789.999	5130587.454	120	12	1410
595814.999	5130587.454	120	11	1405
595839.999	5130587.454	120	11	1401
595864.999	5130587.454	120	10	1396
595889.999	5130587.454	120	10	1392
595914.999	5130587.454	126	11	1388
595939.999	5130587.454	134	10	1383
595964.999	5130587.454	133	12	1379
595989.999	5130587.454	130	15	1373
596014.999	5130587.454	130	16	1367
596039.999	5130587.454	133	17	1358
596064.999	5130587.454	143	14	1350
596089.999	5130587.454	153	13	1344
596114.999	5130587.454	170	15	1339
596139.999	5130587.454	163	20	1333
596164.999	5130587.454	142	22	1329
596189.999	5130587.454	130	23	1322
596214.999	5130587.454	117	22	1314
596239.999	5130587.454	112	20	1307
596264.999	5130587.454	110	21	1303
596289.999	5130587.454	110	21	1298
596314.999	5130587.454	117	20	1291
596339.999	5130587.454	100	20	1284
596364.999	5130587.454	70	22	1279
596389.999	5130587.454	50	24	1274
596414.999	5130587.454	20	28	1266
596439.999	5130587.454	0	34	1254
596464.999	5130587.454	0	37	1233
596489.999	5130587.454	10	28	1216
596514.999	5130587.454	36	22	1209
596539.999	5130587.454	54	21	1198
596564.999	5130587.454	82	18	1189
596589.999	5130587.454	100	16	1183
596614.999	5130587.454	120	17	1184
596639.999	5130587.454	117	17	1182
596664.999	5130587.454	100	16	1182
596689.999	5130587.454	80	16	1181
596714.999	5130587.454	50	17	1179
596739.999	5130587.454	30	23	1172
596764.999	5130587.454	0	32	1160
596789.999	5130587.454	0	38	1142
596814.999	5130587.454	0	39	1122
596839.999	5130587.454	0	37	1102
596864.999	5130587.454	20	17	1086
596889.999	5130587.454	40	15	1091
596914.999	5130587.454	70	13	1094
596939.999	5130587.454	90	11	1096
596964.999	5130587.454	120	10	1097
596989.999	5130587.454	140	9	1098
597014.999	5130587.454	170	11	1097
597039.999	5130587.454	161	16	1092
597064.999	5130587.454	132	18	1085
597089.999	5130587.454	112	19	1083
597114.999	5130587.454	82	20	1078
597139.999	5130587.454	63	21	1071
597164.999	5130587.454	36	22	1062
597189.999	5130587.454	22	27	1058
